Date,Total Rainfall (mm),Mean Humidity (%)
2019-08-25,2.6,85
2019-08-26,1.1,80
2019-08-27,0.6,79
2019-08-28,6.2,85
2019-08-29,7.0,85
2019-08-30,2.0,82
2019-08-31,4.1,89
2019-09-01,0.0,81
2019-09-02,7.6,86
2019-09-03,2.1,87
2019-09-04,38.2,91
2019-09-05,6.9,89
2019-09-06,18.8,88
2019-09-07,5.6,89
2019-09-08,6.0,91
2019-09-09,8.4,90
2019-09-10,15.5,89
2019-09-11,16.5,89
2019-09-12,30.1,93
2019-09-13,12.2,94
2019-09-14,4.5,92
2019-09-15,4.5,90
2019-09-16,6.2,91
2019-09-17,7.1,89
2019-09-18,7.1,87
2019-09-19,4.0,84
2019-09-20,0.7,80
2019-09-21,4.5,85
2019-09-22,22.8,85
2019-09-23,14.2,91
2019-09-24,14.0,92
2019-09-25,26.7,95
2019-09-26,2.5,87
2019-09-27,5.5,87
2019-09-28,3.5,88
2019-09-29,8.0,92
2019-09-30,14.4,93
2019-10-01,21.1,93
2019-10-02,0.4,89
2019-10-03,1.0,86
2019-10-04,4.7,88
2019-10-05,3.8,88
2019-10-06,3.0,85
2019-10-07,18.5,87
2019-10-08,17.2,92
2019-10-09,0.7,90
2019-10-10,2.1,87
2019-10-11,0.7,85
2019-10-12,1.1,88
2019-10-13,1.5,84
2019-10-14,0.0,78
2019-10-15,1.0,79
2019-10-16,4.0,82
2019-10-17,0.3,80
2019-10-18,0.2,82
2019-10-19,0.1,81
2019-10-20,0.4,80
2019-10-21,1.5,83
2019-10-22,0.7,81
2019-10-23,1.3,76
2019-10-24,5.5,82
2019-10-25,56.3,93
2019-10-26,43.7,86
2019-10-27,0.0,85
2019-10-28,0.0,84
2019-10-29,0.0,84
2019-10-30,1.1,84
2019-10-31,2.3,85
2019-11-01,0.2,86
2019-11-02,0.0,81
2019-11-03,0.2,81
2019-11-04,0.2,82
2019-11-05,0.7,84
2019-11-06,0.0,84
2019-11-07,0.0,82
2019-11-08,0.0,79
2019-11-09,1.4,84
2019-11-10,16.6,88
2019-11-11,0.0,83
2019-11-12,0.0,84
2019-11-13,0.0,81
2019-11-14,0.0,83
2019-11-15,0.0,85
2019-11-16,0.9,80
2019-11-17,0.0,79
2019-11-18,0.0,78
2019-11-19,8.0,83
2019-11-20,14.0,90
2019-11-21,0.0,82
2019-11-22,0.0,82
2019-11-23,0.0,79
2019-11-24,0.0,78
2019-11-25,0.0,77
2019-11-26,0.1,82
2019-11-27,0.0,80
2019-11-28,0.0,80
2019-11-29,0.0,81
2019-11-30,0.7,80
2019-12-01,0.4,82
2019-12-02,0.3,81
2019-12-03,0.0,77
2019-12-04,0.0,73
2019-12-05,0.0,70
2019-12-06,0.0,70
2019-12-07,0.0,73
2019-12-08,0.0,75
2019-12-09,0.1,75
2019-12-10,0.2,77
2019-12-11,0.5,77
2019-12-12,0.0,79
2019-12-13,0.0,70
2019-12-14,0.0,75
2019-12-15,0.1,78
2019-12-16,0.1,78
2019-12-17,0.2,76
2019-12-18,0.3,78
2019-12-19,0.0,78
2019-12-20,0.4,79
2019-12-21,0.2,80
2019-12-22,0.0,80
2019-12-23,0.0,83
2019-12-24,0.1,79
2019-12-25,0.0,78
2019-12-26,0.0,78
2019-12-27,3.4,81
2019-12-28,0.0,82
2019-12-29,0.0,77
2019-12-30,0.0,75
2019-12-31,0.0,70
2020-01-01,0.1,65
2020-01-02,2.8,74
2020-01-03,3.6,85
2020-01-04,0.9,82
2020-01-05,5.1,89
2020-01-06,0.3,79
2020-01-07,0.0,79
2020-01-08,0.0,79
2020-01-09,2.3,85
2020-01-10,0.0,84
2020-01-11,0.0,80
2020-01-12,0.0,77
2020-01-13,0.0,78
2020-01-14,0.0,80
2020-01-15,0.1,81
2020-01-16,0.0,80
2020-01-17,0.0,76
2020-01-18,0.8,78
2020-01-19,3.4,82
2020-01-20,0.0,78
2020-01-21,0.0,76
2020-01-22,0.0,76
2020-01-23,0.0,78
2020-01-24,0.1,75
2020-01-25,0.0,72
2020-01-26,0.1,74
2020-01-27,0.0,69
2020-01-28,0.0,70
2020-01-29,0.4,69
2020-01-30,1.6,75
2020-01-31,3.9,79
2020-02-01,0.1,76
2020-02-02,0.9,74
2020-02-03,0.0,62
2020-02-04,0.0,62
2020-02-05,0.0,68
2020-02-06,0.0,62
2020-02-07,0.0,60
2020-02-08,0.0,58
2020-02-09,0.0,64
2020-02-10,0.1,66
2020-02-11,0.0,59
2020-02-12,0.0,55
2020-02-13,0.0,55
2020-02-14,0.3,66
2020-02-15,0.0,63
2020-02-16,0.2,65
2020-02-17,0.9,72
2020-02-18,0.1,73
2020-02-19,1.1,79
2020-02-20,0.0,74
2020-02-21,0.0,67
2020-02-22,0.0,68
2020-02-23,0.0,62
2020-02-24,1.3,73
2020-02-25,5.3,78
2020-02-26,6.2,84
2020-02-27,0.4,80
2020-02-28,0.0,73
2020-02-29,0.0,68
2020-03-01,0.0,67
2020-03-02,0.2,67
2020-03-03,1.6,74
2020-03-04,2.0,74
2020-03-05,2.3,74
2020-03-06,1.2,76
2020-03-07,1.2,80
2020-03-08,1.9,84
2020-03-09,0.0,71
2020-03-10,0.0,67
2020-03-11,0.0,58
2020-03-12,0.0,60
2020-03-13,0.0,65
2020-03-14,0.4,68
2020-03-15,0.1,71
2020-03-16,0.0,56
2020-03-17,0.0,42
2020-03-18,0.0,47
2020-03-19,0.0,54
2020-03-20,0.6,63
2020-03-21,0.1,60
2020-03-22,0.9,74
2020-03-23,2.9,75
2020-03-24,0.0,68
2020-03-25,0.0,59
2020-03-26,0.0,59
2020-03-27,0.0,57
2020-03-28,0.0,51
2020-03-29,0.0,44
2020-03-30,0.0,43
2020-03-31,0.0,39
2020-04-01,0.0,45
2020-04-02,0.0,49
2020-04-03,0.1,53
2020-04-04,0.0,47
2020-04-05,0.0,46
2020-04-06,0.0,42
2020-04-07,0.0,44
2020-04-08,1.6,55
2020-04-09,7.6,59
2020-04-10,0.7,64
2020-04-11,0.4,62
2020-04-12,0.0,64
2020-04-13,0.6,56
2020-04-14,0.1,53
2020-04-15,0.7,65
2020-04-16,0.3,70
2020-04-17,6.4,77
2020-04-18,7.8,82
2020-04-19,12.1,85
2020-04-20,3.9,85
2020-04-21,13.2,85
2020-04-22,1.3,82
2020-04-23,6.2,82
2020-04-24,7.2,87
2020-04-25,1.3,81
2020-04-26,0.0,78
2020-04-27,16.2,82
2020-04-28,2.2,85
2020-04-29,16.9,87
2020-04-30,0.2,81
2020-05-01,1.9,80
2020-05-02,2.8,77
2020-05-03,2.8,79
2020-05-04,0.8,78
2020-05-05,9.9,78
2020-05-06,4.2,82
2020-05-07,2.8,79
2020-05-08,4.6,81
2020-05-09,0.0,70
2020-05-10,0.2,66
2020-05-11,0.0,67
2020-05-12,11.4,75
2020-05-13,10.1,82
2020-05-14,7.2,83
2020-05-15,9.2,82
2020-05-16,6.8,87
2020-05-17,20.2,84
2020-05-18,0.8,82
2020-05-19,0.2,80
2020-05-20,9.0,86
2020-05-21,67.5,90
2020-05-22,8.1,89
2020-05-23,2.6,91
2020-05-24,54.6,93
2020-05-25,6.3,89
2020-05-26,44.8,91
2020-05-27,31.9,89
2020-05-28,3.4,82
2020-05-29,4.1,84
2020-05-30,9.5,85
2020-05-31,1.0,86
2020-06-01,11.2,87
2020-06-02,0.7,83
2020-06-03,4.6,88
2020-06-04,11.3,89
2020-06-05,9.3,88
2020-06-06,9.9,89
2020-06-07,22.3,87
2020-06-08,4.9,86
2020-06-09,0.9,80
2020-06-10,2.4,81
2020-06-11,18.6,84
2020-06-12,71.2,89
2020-06-13,6.6,88
2020-06-14,4.3,88
2020-06-15,8.6,88
2020-06-16,6.0,88
2020-06-17,70.8,91
2020-06-18,52.8,93
2020-06-19,6.2,88
2020-06-20,9.3,88
2020-06-21,1.7,84
2020-06-22,1.4,86
2020-06-23,0.9,82
2020-06-24,2.7,85
2020-06-25,43.1,94
2020-06-26,108.3,95
2020-06-27,34.8,93
2020-06-28,29.4,90
2020-06-29,6.8,89
2020-06-30,0.2,85
2020-07-01,6.8,85
2020-07-02,12.3,89
2020-07-03,29.5,90
2020-07-04,5.6,86
2020-07-05,14.7,89
2020-07-06,20.9,90
2020-07-07,7.9,88
2020-07-08,11.4,88
2020-07-09,10.0,89
2020-07-10,13.3,91
2020-07-11,66.1,93
2020-07-12,23.5,92
2020-07-13,14.3,88
2020-07-14,29.9,87
2020-07-15,48.6,85
2020-07-16,2.3,83
2020-07-17,1.3,83
2020-07-18,4.4,86
2020-07-19,61.8,92
2020-07-20,97.1,94
2020-07-21,28.6,94
2020-07-22,8.9,92
2020-07-23,13.4,89
2020-07-24,9.9,92
2020-07-25,0.4,83
2020-07-26,7.5,86
2020-07-27,22.7,90
2020-07-28,23.2,89
2020-07-29,27.8,92
2020-07-30,4.0,91
2020-07-31,3.3,90
2020-08-01,0.7,87
2020-08-02,0.6,80
2020-08-03,1.4,78
2020-08-04,0.0,75
2020-08-05,3.7,75
2020-08-06,3.9,81
2020-08-07,0.4,82
2020-08-08,17.9,84
2020-08-09,19.4,91
2020-08-10,6.9,86
2020-08-11,7.2,91
2020-08-12,16.0,89
2020-08-13,8.0,86
2020-08-14,6.9,83
2020-08-15,14.9,88
2020-08-16,3.3,89
2020-08-17,15.4,90
2020-08-18,13.0,87
2020-08-19,4.9,85
2020-08-20,9.8,89
2020-08-21,19.6,90
2020-08-22,5.7,87
2020-08-23,6.0,87
2020-08-24,0.8,81
2020-08-25,7.0,83
2020-08-26,7.0,86
2020-08-27,6.1,84
2020-08-28,1.0,84
2020-08-29,6.3,85
2020-08-30,8.7,88
2020-08-31,15.2,91
2020-09-01,10.3,86
2020-09-02,0.8,83
2020-09-03,0.9,80
2020-09-04,0.7,80
2020-09-05,2.7,87
2020-09-06,10.1,89
2020-09-07,3.0,90
2020-09-08,2.8,90
2020-09-09,2.3,88
2020-09-10,3.5,89
2020-09-11,4.9,91
2020-09-12,9.9,90
2020-09-13,11.9,91
2020-09-14,5.3,91
2020-09-15,6.2,90
2020-09-16,6.3,93
2020-09-17,2.6,93
2020-09-18,1.0,87
2020-09-19,0.0,81
2020-09-20,0.0,79
2020-09-21,18.1,87
2020-09-22,45.9,94
2020-09-23,6.3,89
2020-09-24,14.1,92
2020-09-25,9.8,93
2020-09-26,5.9,89
2020-09-27,36.2,91
2020-09-28,1.3,87
2020-09-29,1.1,84
2020-09-30,0.4,86
2020-10-01,3.0,87
2020-10-02,4.9,88
2020-10-03,11.3,89
2020-10-04,6.0,87
2020-10-05,8.7,86
2020-10-06,7.6,90
2020-10-07,29.9,90
2020-10-08,0.5,86
2020-10-09,0.4,83
2020-10-10,1.1,84
2020-10-11,1.4,83
2020-10-12,1.7,83
2020-10-13,0.0,81
2020-10-14,0.4,80
2020-10-15,0.2,80
2020-10-16,0.1,80
2020-10-17,0.1,79
2020-10-18,0.8,81
2020-10-19,0.8,83
2020-10-20,0.0,84
2020-10-21,0.2,82
2020-10-22,8.4,83
2020-10-23,77.9,93
2020-10-24,68.4,91
2020-10-25,3.1,89
2020-10-26,1.5,91
2020-10-27,0.0,82
2020-10-28,0.0,81
2020-10-29,0.0,83
2020-10-30,0.0,81
2020-10-31,1.2,79
2020-11-01,1.2,83
2020-11-02,0.3,83
2020-11-03,1.2,85
2020-11-04,0.0,77
2020-11-05,0.0,69
2020-11-06,0.0,79
2020-11-07,0.0,77
2020-11-08,0.0,78
2020-11-09,0.0,74
2020-11-10,0.0,76
2020-11-11,0.0,73
2020-11-12,0.0,74
2020-11-13,0.0,75
2020-11-14,0.0,76
2020-11-15,0.0,72
2020-11-16,0.0,71
2020-11-17,0.6,75
2020-11-18,0.3,76
2020-11-19,0.0,77
2020-11-20,1.2,83
2020-11-21,1.0,81
2020-11-22,0.7,79
2020-11-23,0.0,74
2020-11-24,0.0,72
2020-11-25,0.0,72
2020-11-26,0.0,67
2020-11-27,0.0,75
2020-11-28,0.0,76
2020-11-29,0.0,74
2020-11-30,0.0,75
2020-12-01,0.0,73
2020-12-02,0.0,72
2020-12-03,0.2,74
2020-12-04,0.3,74
2020-12-05,1.1,78
2020-12-06,1.3,81
2020-12-07,0.0,77
2020-12-08,0.0,76
2020-12-09,0.0,80
2020-12-10,0.0,77
2020-12-11,0.4,79
2020-12-12,0.0,79
2020-12-13,0.6,81
2020-12-14,0.5,82
2020-12-15,0.3,81
2020-12-16,0.0,80
2020-12-17,0.0,76
2020-12-18,0.0,71
2020-12-19,0.0,73
2020-12-20,0.0,76
2020-12-21,0.0,70
2020-12-22,0.0,75
2020-12-23,0.0,74
2020-12-24,0.0,75
2020-12-25,0.0,79
2020-12-26,0.0,75
2020-12-27,0.0,74
2020-12-28,0.0,75
2020-12-29,0.0,75
2020-12-30,0.0,68
2020-12-31,0.0,71
2021-01-01,0.0,73
2021-01-02,0.0,73
2021-01-03,0.0,73
2021-01-04,0.0,70
2021-01-05,0.0,72
2021-01-06,0.0,78
2021-01-07,0.0,73
2021-01-08,0.0,75
2021-01-09,0.0,76
2021-01-10,0.0,80
2021-01-11,1.7,86
2021-01-12,0.2,82
2021-01-13,1.0,86
2021-01-14,0.0,80
2021-01-15,0.0,79
2021-01-16,0.0,74
2021-01-17,0.0,79
2021-01-18,0.4,81
2021-01-19,2.8,88
2021-01-20,1.2,87
2021-01-21,1.2,87
2021-01-22,0.0,81
2021-01-23,0.0,79
2021-01-24,0.0,78
2021-01-25,0.0,83
2021-01-26,0.0,79
2021-01-27,0.0,78
2021-01-28,0.0,77
2021-01-29,0.0,81
2021-01-30,0.4,77
2021-01-31,0.0,80
2021-02-01,0.0,79
2021-02-02,0.0,75
2021-02-03,0.0,73
2021-02-04,0.0,70
2021-02-05,0.0,68
2021-02-06,0.0,69
2021-02-07,0.0,68
2021-02-08,0.0,65
2021-02-09,0.0,62
2021-02-10,0.0,65
2021-02-11,0.0,62
2021-02-12,0.0,64
2021-02-13,0.0,65
2021-02-14,0.2,67
2021-02-15,0.0,68
2021-02-16,0.0,64
2021-02-17,0.0,68
2021-02-18,0.0,65
2021-02-19,0.0,62
2021-02-20,0.0,59
2021-02-21,0.0,59
2021-02-22,0.0,56
2021-02-23,0.0,58
2021-02-24,0.0,48
2021-02-25,0.0,65
2021-02-26,0.0,71
2021-02-27,0.1,71
2021-02-28,0.5,74
2021-03-01,0.0,72
2021-03-02,0.0,67
2021-03-03,0.0,61
2021-03-04,0.0,64
2021-03-05,0.0,64
2021-03-06,0.2,71
2021-03-07,0.1,69
2021-03-08,0.0,63
2021-03-09,0.0,62
2021-03-10,3.1,75
2021-03-11,0.0,71
2021-03-12,0.0,69
2021-03-13,0.1,66
2021-03-14,0.5,68
2021-03-15,0.3,70
2021-03-16,0.0,63
2021-03-17,0.0,56
2021-03-18,0.0,54
2021-03-19,0.0,51
2021-03-20,0.0,54
2021-03-21,0.0,51
2021-03-22,0.0,51
2021-03-23,0.0,51
2021-03-24,0.0,50
2021-03-25,0.0,41
2021-03-26,0.0,39
2021-03-27,0.0,38
2021-03-28,0.0,40
2021-03-29,0.0,46
2021-03-30,5.0,71
2021-03-31,27.1,81
2021-04-01,0.3,78
2021-04-02,0.4,74
2021-04-03,0.0,69
2021-04-04,0.2,61
2021-04-05,0.0,51
2021-04-06,0.0,50
2021-04-07,0.1,54
2021-04-08,1.5,63
2021-04-09,1.5,76
2021-04-10,0.1,75
2021-04-11,0.0,72
2021-04-12,0.0,72
2021-04-13,0.3,67
2021-04-14,0.0,60
2021-04-15,0.8,64
2021-04-16,5.1,71
2021-04-17,0.1,74
2021-04-18,16.2,81
2021-04-19,0.6,78
2021-04-20,0.0,72
2021-04-21,0.3,69
2021-04-22,3.0,74
2021-04-23,0.0,64
2021-04-24,0.0,56
2021-04-25,0.0,53
2021-04-26,0.0,55
2021-04-27,0.3,55
2021-04-28,0.0,58
2021-04-29,0.0,57
2021-04-30,0.3,55
2021-05-01,1.8,64
2021-05-02,2.1,71
2021-05-03,4.8,80
2021-05-04,1.8,81
2021-05-05,6.8,84
2021-05-06,4.4,83
2021-05-07,5.5,84
2021-05-08,21.2,87
2021-05-09,1.4,83
2021-05-10,7.7,84
2021-05-11,12.9,84
2021-05-12,36.7,85
2021-05-13,17.0,88
2021-05-14,8.8,88
2021-05-15,9.4,88
2021-05-16,3.0,85
2021-05-17,10.5,87
2021-05-18,14.5,88
2021-05-19,8.1,83
2021-05-20,3.1,83
2021-05-21,6.2,88
2021-05-22,3.3,85
2021-05-23,0.7,81
2021-05-24,9.0,78
2021-05-25,2.4,84
2021-05-26,22.9,89
2021-05-27,5.0,89
2021-05-28,0.1,77
2021-05-29,0.7,80
2021-05-30,3.1,81
2021-05-31,47.3,92
2021-06-01,15.5,87
2021-06-02,2.6,87
2021-06-03,1.3,85
2021-06-04,5.9,87
2021-06-05,14.7,88
2021-06-06,5.2,87
2021-06-07,6.4,91
2021-06-08,2.1,86
2021-06-09,2.9,85
2021-06-10,0.5,81
2021-06-11,12.9,89
2021-06-12,7.4,87
2021-06-13,13.7,88
2021-06-14,8.2,88
2021-06-15,5.9,84
2021-06-16,31.5,86
2021-06-17,7.8,84
2021-06-18,17.4,89
2021-06-19,40.7,88
2021-06-20,3.5,87
2021-06-21,5.5,82
2021-06-22,54.0,85
2021-06-23,6.0,84
2021-06-24,1.4,80
2021-06-25,3.2,83
2021-06-26,2.2,85
2021-06-27,3.0,85
2021-06-28,0.6,78
2021-06-29,26.1,87
2021-06-30,22.1,95
2021-07-01,4.4,89
2021-07-02,8.6,90
2021-07-03,5.1,88
2021-07-04,5.8,87
2021-07-05,2.4,87
2021-07-06,11.1,88
2021-07-07,56.2,92
2021-07-08,15.3,91
2021-07-09,1.9,86
2021-07-10,16.6,89
2021-07-11,13.2,91
2021-07-12,9.5,87
2021-07-13,19.8,88
2021-07-14,2.3,86
2021-07-15,3.3,87
2021-07-16,9.4,89
2021-07-17,6.7,91
2021-07-18,7.9,91
2021-07-19,23.7,90
2021-07-20,6.6,89
2021-07-21,3.9,84
2021-07-22,11.3,86
2021-07-23,16.0,86
2021-07-24,4.4,83
2021-07-25,17.0,87
2021-07-26,32.1,86
2021-07-27,7.3,89
2021-07-28,11.3,84
2021-07-29,5.9,84
2021-07-30,20.0,90
2021-07-31,15.6,91
2021-08-01,9.3,88
2021-08-02,23.9,88
2021-08-03,4.0,85
2021-08-04,10.7,83
2021-08-05,7.0,83
2021-08-06,18.1,85
2021-08-07,19.6,90
2021-08-08,2.1,87
2021-08-09,2.8,84
2021-08-10,4.0,83
2021-08-11,10.8,91
2021-08-12,10.2,90
2021-08-13,7.3,91
2021-08-14,2.0,88
2021-08-15,2.6,87
2021-08-16,13.1,91
2021-08-17,22.9,89
2021-08-18,18.2,88
2021-08-19,13.3,85
2021-08-20,6.3,87
2021-08-21,0.8,84
2021-08-22,0.5,82
2021-08-23,8.5,90
2021-08-24,0.8,83
2021-08-25,8.6,88
2021-08-26,27.4,94
2021-08-27,19.1,95
2021-08-28,9.4,90
2021-08-29,8.3,92
2021-08-30,10.8,89
2021-08-31,3.7,85
2021-09-01,6.0,88
2021-09-02,9.8,89
2021-09-03,3.5,84
2021-09-04,1.4,81
2021-09-05,5.2,82
2021-09-06,35.5,86
2021-09-07,63.5,91
2021-09-08,0.3,80
2021-09-09,1.2,82
2021-09-10,0.0,76
2021-09-11,3.5,83
2021-09-12,8.8,80
2021-09-13,4.8,81
2021-09-14,1.1,78
2021-09-15,5.7,83
2021-09-16,44.0,90
2021-09-17,5.2,89
2021-09-18,11.9,88
2021-09-19,1.0,88
2021-09-20,3.7,84
2021-09-21,18.3,85
2021-09-22,6.6,88
2021-09-23,1.3,84
2021-09-24,6.5,82
2021-09-25,6.4,81
2021-09-26,0.0,79
2021-09-27,0.0,77
2021-09-28,30.3,86
2021-09-29,11.0,87
2021-09-30,2.2,81
2021-10-01,0.0,79
2021-10-02,5.6,82
2021-10-03,5.3,89
2021-10-04,6.4,89
2021-10-05,3.4,88
2021-10-06,0.6,86
2021-10-07,2.5,82
2021-10-08,4.1,83
2021-10-09,1.2,83
2021-10-10,1.1,84
2021-10-11,0.0,80
2021-10-12,0.9,80
2021-10-13,0.0,81
2021-10-14,0.0,80
2021-10-15,0.0,76
2021-10-16,0.2,73
2021-10-17,16.7,80
2021-10-18,6.1,83
2021-10-19,32.3,95
2021-10-20,25.5,91
2021-10-21,1.3,84
2021-10-22,0.0,73
2021-10-23,0.0,76
2021-10-24,0.4,80
2021-10-25,4.4,83
2021-10-26,0.6,81
2021-10-27,0.0,81
2021-10-28,0.0,77
2021-10-29,0.0,77
2021-10-30,0.0,74
2021-10-31,0.1,71
2021-11-01,1.0,74
2021-11-02,0.0,75
2021-11-03,0.0,75
2021-11-04,0.0,75
2021-11-05,0.0,75
2021-11-06,0.0,74
2021-11-07,0.0,71
2021-11-08,0.0,69
2021-11-09,0.0,66
2021-11-10,0.0,72
2021-11-11,0.0,71
2021-11-12,0.0,70
2021-11-13,0.0,71
2021-11-14,0.0,69
2021-11-15,0.0,71
2021-11-16,0.0,67
2021-11-17,0.0,69
2021-11-18,0.0,71
2021-11-19,0.0,74
2021-11-20,0.0,71
2021-11-21,0.0,74
2021-11-22,0.2,80
2021-11-23,0.1,80
2021-11-24,0.0,78
2021-11-25,0.0,76
2021-11-26,0.0,73
2021-11-27,0.0,70
2021-11-28,0.0,70
2021-11-29,0.0,73
2021-11-30,0.0,71
2021-12-01,0.0,71
2021-12-02,0.0,74
2021-12-03,0.0,75
2021-12-04,0.0,74
2021-12-05,0.0,72
2021-12-06,0.0,76
2021-12-07,0.0,79
2021-12-08,0.0,82
2021-12-09,0.0,77
2021-12-10,0.1,71
2021-12-11,0.0,64
2021-12-12,0.0,72
2021-12-13,0.0,71
2021-12-14,0.0,77
2021-12-15,0.0,76
2021-12-16,0.0,73
2021-12-17,0.0,73
2021-12-18,0.0,73
2021-12-19,0.0,76
2021-12-20,0.0,77
2021-12-21,0.0,74
2021-12-22,2.8,77
2021-12-23,0.0,75
2021-12-24,0.0,72
2021-12-25,0.2,72
2021-12-26,0.0,76
2021-12-27,0.0,73
2021-12-28,0.0,69
2021-12-29,0.0,75
2021-12-30,0.9,70
2021-12-31,0.0,75
2022-01-01,0.0,75
2022-01-02,0.0,77
2022-01-03,0.0,79
2022-01-04,0.0,76
2022-01-05,0.0,75
2022-01-06,0.0,74
2022-01-07,0.0,71
2022-01-08,0.0,72
2022-01-09,0.0,72
2022-01-10,0.0,73
2022-01-11,0.0,77
2022-01-12,18.5,79
2022-01-13,0.0,87
2022-01-14,0.0,85
2022-01-15,0.0,81
2022-01-16,0.0,82
2022-01-17,0.0,80
2022-01-18,0.3,76
2022-01-19,0.0,77
2022-01-20,5.8,81
2022-01-21,1.2,83
2022-01-22,1.0,83
2022-01-23,0.4,82
2022-01-24,0.0,79
2022-01-25,0.0,80
2022-01-26,2.0,82
2022-01-27,0.9,83
2022-01-28,0.0,66
2022-01-29,0.0,67
2022-01-30,0.0,73
2022-01-31,0.2,73
2022-02-01,3.3,82
2022-02-02,0.0,80
2022-02-03,0.2,76
2022-02-04,17.6,87
2022-02-05,18.1,88
2022-02-06,0.0,84
2022-02-07,1.5,81
2022-02-08,0.0,82
2022-02-09,0.0,80
2022-02-10,0.0,82
2022-02-11,5.3,87
2022-02-12,0.1,76
2022-02-13,0.0,78
2022-02-14,0.0,73
2022-02-15,0.0,76
2022-02-16,0.0,70
2022-02-17,0.0,64
2022-02-18,0.0,64
2022-02-19,0.0,56
2022-02-20,2.1,57
2022-02-21,4.8,81
2022-02-22,0.0,76
2022-02-23,0.0,68
2022-02-24,0.0,68
2022-02-25,9.5,79
2022-02-26,0.0,78
2022-02-27,0.0,76
2022-02-28,0.3,77
2022-03-01,0.0,75
2022-03-02,0.0,72
2022-03-03,0.0,67
2022-03-04,0.0,59
2022-03-05,0.0,58
2022-03-06,0.0,60
2022-03-07,0.0,58
2022-03-08,0.0,58
2022-03-09,0.0,51
2022-03-10,0.0,52
2022-03-11,0.0,49
2022-03-12,0.0,50
2022-03-13,0.0,52
2022-03-14,0.0,54
2022-03-15,0.0,51
2022-03-16,0.0,50
2022-03-17,0.0,52
2022-03-18,0.0,51
2022-03-19,0.0,56
2022-03-20,0.0,54
2022-03-21,0.0,56
2022-03-22,0.2,62
2022-03-23,0.0,59
2022-03-24,0.0,53
2022-03-25,1.2,69
2022-03-26,0.0,74
2022-03-27,0.0,71
2022-03-28,1.9,77
2022-03-29,1.1,81
2022-03-30,0.6,72
2022-03-31,1.2,82
2022-04-01,40.5,90
2022-04-02,21.4,94
2022-04-03,1.3,89
2022-04-04,2.0,91
2022-04-05,0.7,85
2022-04-06,6.0,86
2022-04-07,0.1,82
2022-04-08,1.3,80
2022-04-09,40.3,89
2022-04-10,31.4,89
2022-04-11,9.5,85
2022-04-12,0.3,84
2022-04-13,27.4,93
2022-04-14,4.2,89
2022-04-15,0.0,85
2022-04-16,2.6,81
2022-04-17,2.0,80
2022-04-18,0.1,78
2022-04-19,19.5,83
2022-04-20,10.9,88
2022-04-21,0.3,78
2022-04-22,6.3,82
2022-04-23,6.2,88
2022-04-24,0.0,83
2022-04-25,0.0,81
2022-04-26,0.3,82
2022-04-27,4.8,82
2022-04-28,1.1,82
2022-04-29,12.1,85
2022-04-30,8.8,87
2022-05-01,0.8,82
2022-05-02,4.8,86
2022-05-03,4.2,83
2022-05-04,0.2,79
2022-05-05,0.0,79
2022-05-06,9.6,77
2022-05-07,0.8,81
2022-05-08,0.5,77
2022-05-09,0.2,75
2022-05-10,1.7,85
2022-05-11,3.3,87
2022-05-12,9.3,88
2022-05-13,42.2,95
2022-05-14,47.1,94
2022-05-15,48.4,95
2022-05-16,23.4,92
2022-05-17,95.9,91
2022-05-18,6.8,88
2022-05-19,10.0,87
2022-05-20,16.0,88
2022-05-21,50.1,93
2022-05-22,9.9,82
2022-05-23,6.4,83
2022-05-24,10.4,78
2022-05-25,1.1,87
2022-05-26,2.3,85
2022-05-27,3.0,83
2022-05-28,0.2,76
2022-05-29,0.7,79
2022-05-30,1.0,80
2022-05-31,10.8,78
2022-06-01,6.5,83
2022-06-02,13.8,86
2022-06-03,13.5,88
2022-06-04,4.1,89
2022-06-05,1.2,88
2022-06-06,0.3,86
2022-06-07,21.9,90
2022-06-08,31.8,93
2022-06-09,6.6,89
2022-06-10,21.1,93
2022-06-11,7.2,91
2022-06-12,4.0,90
2022-06-13,32.3,94
2022-06-14,17.8,91
2022-06-15,38.0,94
2022-06-16,36.9,95
2022-06-17,53.1,94
2022-06-18,15.5,90
2022-06-19,17.6,88
2022-06-20,3.0,91
2022-06-21,0.9,87
2022-06-22,6.3,83
2022-06-23,3.4,83
2022-06-24,3.4,86
2022-06-25,8.7,87
2022-06-26,1.4,83
2022-06-27,7.2,88
2022-06-28,21.2,93
2022-06-29,16.8,91
2022-06-30,13.0,88
2022-07-01,10.7,87
2022-07-02,14.6,85
2022-07-03,5.0,85
2022-07-04,3.3,85
2022-07-05,6.8,81
2022-07-06,27.3,83
2022-07-07,0.0,77
2022-07-08,2.3,80
2022-07-09,3.6,81
2022-07-10,4.0,82
2022-07-11,27.9,84
2022-07-12,12.1,86
2022-07-13,2.7,82
2022-07-14,1.1,78
2022-07-15,0.1,77
2022-07-16,17.1,81
2022-07-17,15.1,84
2022-07-18,0.1,77
2022-07-19,1.1,80
2022-07-20,45.8,88
2022-07-21,35.5,89
2022-07-22,14.1,86
2022-07-23,26.7,86
2022-07-24,12.4,89
2022-07-25,21.8,87
2022-07-26,9.6,87
2022-07-27,4.4,86
2022-07-28,9.1,87
2022-07-29,10.0,88
2022-07-30,20.6,88
2022-07-31,22.5,92
2022-08-01,10.2,93
2022-08-02,16.4,86
2022-08-03,29.7,88
