,Date,Total Rainfall (mm),Mean Humidity (%),Station
21530,2023-12-10,0.1,82,"LGBI Airport, Guwahati - PCBA_3409390"
21531,2023-12-11,0.0,81,"LGBI Airport, Guwahati - PCBA_3409390"
21532,2023-12-12,0.1,82,"LGBI Airport, Guwahati - PCBA_3409390"
21533,2023-12-13,3.7,83,"LGBI Airport, Guwahati - PCBA_3409390"
21534,2023-12-14,0.2,81,"LGBI Airport, Guwahati - PCBA_3409390"
21535,2023-12-15,0.0,77,"LGBI Airport, Guwahati - PCBA_3409390"
21536,2023-12-16,0.0,78,"LGBI Airport, Guwahati - PCBA_3409390"
21537,2023-12-17,0.0,75,"LGBI Airport, Guwahati - PCBA_3409390"
21538,2023-12-18,0.0,74,"LGBI Airport, Guwahati - PCBA_3409390"
21539,2023-12-19,0.0,72,"LGBI Airport, Guwahati - PCBA_3409390"
21540,2023-12-20,0.0,76,"LGBI Airport, Guwahati - PCBA_3409390"
21541,2023-12-21,0.0,76,"LGBI Airport, Guwahati - PCBA_3409390"
21542,2023-12-22,0.0,76,"LGBI Airport, Guwahati - PCBA_3409390"
21543,2023-12-23,0.0,76,"LGBI Airport, Guwahati - PCBA_3409390"
21544,2023-12-24,0.0,76,"LGBI Airport, Guwahati - PCBA_3409390"
21545,2023-12-25,0.0,77,"LGBI Airport, Guwahati - PCBA_3409390"
21546,2023-12-26,0.0,73,"LGBI Airport, Guwahati - PCBA_3409390"
21547,2023-12-27,0.0,73,"LGBI Airport, Guwahati - PCBA_3409390"
21548,2023-12-28,0.0,73,"LGBI Airport, Guwahati - PCBA_3409390"
21549,2023-12-29,0.0,70,"LGBI Airport, Guwahati - PCBA_3409390"
21550,2023-12-30,0.0,73,"LGBI Airport, Guwahati - PCBA_3409390"
21551,2023-12-31,0.0,76,"LGBI Airport, Guwahati - PCBA_3409390"
21552,2024-01-01,0.1,78,"LGBI Airport, Guwahati - PCBA_3409390"
21553,2024-01-02,0.0,79,"LGBI Airport, Guwahati - PCBA_3409390"
21554,2024-01-03,0.0,80,"LGBI Airport, Guwahati - PCBA_3409390"
21555,2024-01-04,0.2,77,"LGBI Airport, Guwahati - PCBA_3409390"
21556,2024-01-05,0.0,76,"LGBI Airport, Guwahati - PCBA_3409390"
21557,2024-01-06,0.0,70,"LGBI Airport, Guwahati - PCBA_3409390"
21558,2024-01-07,0.0,73,"LGBI Airport, Guwahati - PCBA_3409390"
21559,2024-01-08,0.0,76,"LGBI Airport, Guwahati - PCBA_3409390"
21560,2024-01-09,0.0,82,"LGBI Airport, Guwahati - PCBA_3409390"
21561,2024-01-10,0.0,83,"LGBI Airport, Guwahati - PCBA_3409390"
21562,2024-01-11,0.0,83,"LGBI Airport, Guwahati - PCBA_3409390"
21563,2024-01-12,0.0,85,"LGBI Airport, Guwahati - PCBA_3409390"
21564,2024-01-13,0.0,86,"LGBI Airport, Guwahati - PCBA_3409390"
21565,2024-01-14,0.0,84,"LGBI Airport, Guwahati - PCBA_3409390"
21566,2024-01-15,0.0,85,"LGBI Airport, Guwahati - PCBA_3409390"
21567,2024-01-16,8.2,82,"LGBI Airport, Guwahati - PCBA_3409390"
21568,2024-01-17,0.3,85,"LGBI Airport, Guwahati - PCBA_3409390"
21569,2024-01-18,0.0,80,"LGBI Airport, Guwahati - PCBA_3409390"
21570,2024-01-19,0.0,79,"LGBI Airport, Guwahati - PCBA_3409390"
21571,2024-01-20,0.0,75,"LGBI Airport, Guwahati - PCBA_3409390"
21572,2024-01-21,2.4,78,"LGBI Airport, Guwahati - PCBA_3409390"
21573,2024-01-22,0.0,78,"LGBI Airport, Guwahati - PCBA_3409390"
21574,2024-01-23,1.2,80,"LGBI Airport, Guwahati - PCBA_3409390"
21575,2024-01-24,0.6,80,"LGBI Airport, Guwahati - PCBA_3409390"
21576,2024-01-25,0.0,80,"LGBI Airport, Guwahati - PCBA_3409390"
21577,2024-01-26,1.0,77,"LGBI Airport, Guwahati - PCBA_3409390"
21578,2024-01-27,0.1,81,"LGBI Airport, Guwahati - PCBA_3409390"
21579,2024-01-28,1.3,79,"LGBI Airport, Guwahati - PCBA_3409390"
21580,2024-01-29,0.0,70,"LGBI Airport, Guwahati - PCBA_3409390"
21581,2024-01-30,0.6,74,"LGBI Airport, Guwahati - PCBA_3409390"
21582,2024-01-31,2.3,83,"LGBI Airport, Guwahati - PCBA_3409390"
21583,2024-02-01,0.1,84,"LGBI Airport, Guwahati - PCBA_3409390"
21584,2024-02-02,1.7,84,"LGBI Airport, Guwahati - PCBA_3409390"
21585,2024-02-03,0.2,71,"LGBI Airport, Guwahati - PCBA_3409390"
21586,2024-02-04,0.0,68,"LGBI Airport, Guwahati - PCBA_3409390"
21587,2024-02-05,0.4,73,"LGBI Airport, Guwahati - PCBA_3409390"
21588,2024-02-06,0.9,82,"LGBI Airport, Guwahati - PCBA_3409390"
21589,2024-02-07,0.1,72,"LGBI Airport, Guwahati - PCBA_3409390"
21590,2024-02-08,0.0,67,"LGBI Airport, Guwahati - PCBA_3409390"
21591,2024-02-09,0.0,71,"LGBI Airport, Guwahati - PCBA_3409390"
21592,2024-02-10,0.0,65,"LGBI Airport, Guwahati - PCBA_3409390"
21593,2024-02-11,0.0,63,"LGBI Airport, Guwahati - PCBA_3409390"
21594,2024-02-12,0.0,57,"LGBI Airport, Guwahati - PCBA_3409390"
21595,2024-02-13,0.0,55,"LGBI Airport, Guwahati - PCBA_3409390"
21596,2024-02-14,0.0,52,"LGBI Airport, Guwahati - PCBA_3409390"
21597,2024-02-15,0.3,69,"LGBI Airport, Guwahati - PCBA_3409390"
21598,2024-02-16,0.0,73,"LGBI Airport, Guwahati - PCBA_3409390"
21599,2024-02-17,0.3,67,"LGBI Airport, Guwahati - PCBA_3409390"
21600,2024-02-18,0.0,59,"LGBI Airport, Guwahati - PCBA_3409390"
21601,2024-02-19,0.1,64,"LGBI Airport, Guwahati - PCBA_3409390"
21602,2024-02-20,3.0,67,"LGBI Airport, Guwahati - PCBA_3409390"
21603,2024-02-21,4.4,83,"LGBI Airport, Guwahati - PCBA_3409390"
21604,2024-02-22,5.1,83,"LGBI Airport, Guwahati - PCBA_3409390"
21605,2024-02-23,1.1,72,"LGBI Airport, Guwahati - PCBA_3409390"
21606,2024-02-24,0.0,63,"LGBI Airport, Guwahati - PCBA_3409390"
21607,2024-02-25,0.1,70,"LGBI Airport, Guwahati - PCBA_3409390"
21608,2024-02-26,0.0,77,"LGBI Airport, Guwahati - PCBA_3409390"
21609,2024-02-27,0.0,71,"LGBI Airport, Guwahati - PCBA_3409390"
21610,2024-02-28,0.0,56,"LGBI Airport, Guwahati - PCBA_3409390"
21611,2024-02-29,0.0,62,"LGBI Airport, Guwahati - PCBA_3409390"
21612,2024-03-01,0.0,64,"LGBI Airport, Guwahati - PCBA_3409390"
21613,2024-03-02,0.0,58,"LGBI Airport, Guwahati - PCBA_3409390"
21614,2024-03-03,0.0,57,"LGBI Airport, Guwahati - PCBA_3409390"
21615,2024-03-04,0.0,61,"LGBI Airport, Guwahati - PCBA_3409390"
21616,2024-03-05,0.0,56,"LGBI Airport, Guwahati - PCBA_3409390"
21617,2024-03-06,0.0,52,"LGBI Airport, Guwahati - PCBA_3409390"
21618,2024-03-07,0.0,54,"LGBI Airport, Guwahati - PCBA_3409390"
21619,2024-03-08,0.0,49,"LGBI Airport, Guwahati - PCBA_3409390"
21620,2024-03-09,0.0,46,"LGBI Airport, Guwahati - PCBA_3409390"
21621,2024-03-10,0.0,46,"LGBI Airport, Guwahati - PCBA_3409390"
21622,2024-03-11,0.0,48,"LGBI Airport, Guwahati - PCBA_3409390"
21623,2024-03-12,0.0,49,"LGBI Airport, Guwahati - PCBA_3409390"
21624,2024-03-13,0.0,59,"LGBI Airport, Guwahati - PCBA_3409390"
21625,2024-03-14,0.6,61,"LGBI Airport, Guwahati - PCBA_3409390"
21626,2024-03-15,0.0,60,"LGBI Airport, Guwahati - PCBA_3409390"
21627,2024-03-16,0.0,55,"LGBI Airport, Guwahati - PCBA_3409390"
21628,2024-03-17,0.0,50,"LGBI Airport, Guwahati - PCBA_3409390"
21629,2024-03-18,0.0,46,"LGBI Airport, Guwahati - PCBA_3409390"
21630,2024-03-19,0.0,54,"LGBI Airport, Guwahati - PCBA_3409390"
21631,2024-03-20,14.5,80,"LGBI Airport, Guwahati - PCBA_3409390"
21632,2024-03-21,15.4,92,"LGBI Airport, Guwahati - PCBA_3409390"
21633,2024-03-22,0.1,80,"LGBI Airport, Guwahati - PCBA_3409390"
21634,2024-03-23,3.1,84,"LGBI Airport, Guwahati - PCBA_3409390"
21635,2024-03-24,1.3,86,"LGBI Airport, Guwahati - PCBA_3409390"
21636,2024-03-25,2.5,85,"LGBI Airport, Guwahati - PCBA_3409390"
21637,2024-03-26,6.4,85,"LGBI Airport, Guwahati - PCBA_3409390"
21638,2024-03-27,0.0,84,"LGBI Airport, Guwahati - PCBA_3409390"
21639,2024-03-28,8.0,83,"LGBI Airport, Guwahati - PCBA_3409390"
21640,2024-03-29,0.8,77,"LGBI Airport, Guwahati - PCBA_3409390"
21641,2024-03-30,7.2,78,"LGBI Airport, Guwahati - PCBA_3409390"
21642,2024-03-31,10.5,87,"LGBI Airport, Guwahati - PCBA_3409390"
21643,2024-04-01,0.0,79,"LGBI Airport, Guwahati - PCBA_3409390"
21644,2024-04-02,0.0,80,"LGBI Airport, Guwahati - PCBA_3409390"
21645,2024-04-03,0.0,75,"LGBI Airport, Guwahati - PCBA_3409390"
21646,2024-04-04,0.1,76,"LGBI Airport, Guwahati - PCBA_3409390"
21647,2024-04-05,2.7,82,"LGBI Airport, Guwahati - PCBA_3409390"
21648,2024-04-06,0.0,82,"LGBI Airport, Guwahati - PCBA_3409390"
21649,2024-04-07,0.0,59,"LGBI Airport, Guwahati - PCBA_3409390"
21650,2024-04-08,0.0,68,"LGBI Airport, Guwahati - PCBA_3409390"
21651,2024-04-09,0.0,65,"LGBI Airport, Guwahati - PCBA_3409390"
21652,2024-04-10,0.0,60,"LGBI Airport, Guwahati - PCBA_3409390"
21653,2024-04-11,1.2,65,"LGBI Airport, Guwahati - PCBA_3409390"
21654,2024-04-12,0.3,68,"LGBI Airport, Guwahati - PCBA_3409390"
21655,2024-04-13,0.0,57,"LGBI Airport, Guwahati - PCBA_3409390"
21656,2024-04-14,0.0,59,"LGBI Airport, Guwahati - PCBA_3409390"
21657,2024-04-15,0.9,59,"LGBI Airport, Guwahati - PCBA_3409390"
21658,2024-04-16,9.0,75,"LGBI Airport, Guwahati - PCBA_3409390"
21659,2024-04-17,0.0,72,"LGBI Airport, Guwahati - PCBA_3409390"
21660,2024-04-18,0.0,69,"LGBI Airport, Guwahati - PCBA_3409390"
21661,2024-04-19,10.7,73,"LGBI Airport, Guwahati - PCBA_3409390"
21662,2024-04-20,3.5,77,"LGBI Airport, Guwahati - PCBA_3409390"
21663,2024-04-21,0.2,76,"LGBI Airport, Guwahati - PCBA_3409390"
21664,2024-04-22,0.1,71,"LGBI Airport, Guwahati - PCBA_3409390"
21665,2024-04-23,0.0,65,"LGBI Airport, Guwahati - PCBA_3409390"
21666,2024-04-24,0.0,48,"LGBI Airport, Guwahati - PCBA_3409390"
21667,2024-04-25,0.0,64,"LGBI Airport, Guwahati - PCBA_3409390"
21668,2024-04-26,0.0,59,"LGBI Airport, Guwahati - PCBA_3409390"
21669,2024-04-27,6.6,63,"LGBI Airport, Guwahati - PCBA_3409390"
21670,2024-04-28,0.1,70,"LGBI Airport, Guwahati - PCBA_3409390"
21671,2024-04-29,0.7,66,"LGBI Airport, Guwahati - PCBA_3409390"
21672,2024-04-30,0.9,64,"LGBI Airport, Guwahati - PCBA_3409390"
21673,2024-05-01,0.1,65,"LGBI Airport, Guwahati - PCBA_3409390"
21674,2024-05-02,0.0,45,"LGBI Airport, Guwahati - PCBA_3409390"
21675,2024-05-03,0.0,54,"LGBI Airport, Guwahati - PCBA_3409390"
21676,2024-05-04,3.0,50,"LGBI Airport, Guwahati - PCBA_3409390"
21677,2024-05-05,17.6,81,"LGBI Airport, Guwahati - PCBA_3409390"
21678,2024-05-06,22.9,83,"LGBI Airport, Guwahati - PCBA_3409390"
21679,2024-05-07,2.8,81,"LGBI Airport, Guwahati - PCBA_3409390"
21680,2024-05-08,2.1,82,"LGBI Airport, Guwahati - PCBA_3409390"
21681,2024-05-09,3.2,81,"LGBI Airport, Guwahati - PCBA_3409390"
21682,2024-05-10,4.5,81,"LGBI Airport, Guwahati - PCBA_3409390"
21683,2024-05-11,11.7,76,"LGBI Airport, Guwahati - PCBA_3409390"
21684,2024-05-12,0.5,75,"LGBI Airport, Guwahati - PCBA_3409390"
21685,2024-05-13,20.2,77,"LGBI Airport, Guwahati - PCBA_3409390"
21686,2024-05-14,0.0,69,"LGBI Airport, Guwahati - PCBA_3409390"
21687,2024-05-15,0.0,69,"LGBI Airport, Guwahati - PCBA_3409390"
21688,2024-05-16,6.3,77,"LGBI Airport, Guwahati - PCBA_3409390"
21689,2024-05-17,0.4,77,"LGBI Airport, Guwahati - PCBA_3409390"
21690,2024-05-18,7.5,85,"LGBI Airport, Guwahati - PCBA_3409390"
21691,2024-05-19,12.0,86,"LGBI Airport, Guwahati - PCBA_3409390"
21692,2024-05-20,4.2,81,"LGBI Airport, Guwahati - PCBA_3409390"
21693,2024-05-21,4.1,77,"LGBI Airport, Guwahati - PCBA_3409390"
21694,2024-05-22,0.3,75,"LGBI Airport, Guwahati - PCBA_3409390"
21695,2024-05-23,0.2,70,"LGBI Airport, Guwahati - PCBA_3409390"
21696,2024-05-24,0.9,73,"LGBI Airport, Guwahati - PCBA_3409390"
21697,2024-05-25,0.1,66,"LGBI Airport, Guwahati - PCBA_3409390"
21698,2024-05-26,0.0,68,"LGBI Airport, Guwahati - PCBA_3409390"
21699,2024-05-27,30.1,89,"LGBI Airport, Guwahati - PCBA_3409390"
21700,2024-05-28,63.5,91,"LGBI Airport, Guwahati - PCBA_3409390"
21701,2024-05-29,5.6,87,"LGBI Airport, Guwahati - PCBA_3409390"
21702,2024-05-30,17.3,87,"LGBI Airport, Guwahati - PCBA_3409390"
21703,2024-05-31,12.6,88,"LGBI Airport, Guwahati - PCBA_3409390"
21704,2024-06-01,0.8,87,"LGBI Airport, Guwahati - PCBA_3409390"
21705,2024-06-02,7.7,86,"LGBI Airport, Guwahati - PCBA_3409390"
21706,2024-06-03,7.8,87,"LGBI Airport, Guwahati - PCBA_3409390"
21707,2024-06-04,39.7,87,"LGBI Airport, Guwahati - PCBA_3409390"
21708,2024-06-05,8.7,84,"LGBI Airport, Guwahati - PCBA_3409390"
21709,2024-06-06,6.7,84,"LGBI Airport, Guwahati - PCBA_3409390"
21710,2024-06-07,0.6,80,"LGBI Airport, Guwahati - PCBA_3409390"
21711,2024-06-08,5.2,86,"LGBI Airport, Guwahati - PCBA_3409390"
21712,2024-06-09,1.6,88,"LGBI Airport, Guwahati - PCBA_3409390"
21713,2024-06-10,2.1,90,"LGBI Airport, Guwahati - PCBA_3409390"
21714,2024-06-11,3.0,87,"LGBI Airport, Guwahati - PCBA_3409390"
21715,2024-06-12,10.7,87,"LGBI Airport, Guwahati - PCBA_3409390"
21716,2024-06-13,19.6,92,"LGBI Airport, Guwahati - PCBA_3409390"
21717,2024-06-14,11.7,89,"LGBI Airport, Guwahati - PCBA_3409390"
21718,2024-06-15,92.5,93,"LGBI Airport, Guwahati - PCBA_3409390"
21719,2024-06-16,50.5,94,"LGBI Airport, Guwahati - PCBA_3409390"
21720,2024-06-17,67.1,94,"LGBI Airport, Guwahati - PCBA_3409390"
21721,2024-06-18,59.6,93,"LGBI Airport, Guwahati - PCBA_3409390"
21722,2024-06-19,43.9,93,"LGBI Airport, Guwahati - PCBA_3409390"
21723,2024-06-20,25.7,90,"LGBI Airport, Guwahati - PCBA_3409390"
21724,2024-06-21,3.2,84,"LGBI Airport, Guwahati - PCBA_3409390"
21725,2024-06-22,8.7,86,"LGBI Airport, Guwahati - PCBA_3409390"
21726,2024-06-23,8.2,84,"LGBI Airport, Guwahati - PCBA_3409390"
21727,2024-06-24,8.8,87,"LGBI Airport, Guwahati - PCBA_3409390"
21728,2024-06-25,18.7,89,"LGBI Airport, Guwahati - PCBA_3409390"
21729,2024-06-26,7.5,88,"LGBI Airport, Guwahati - PCBA_3409390"
21730,2024-06-27,20.6,88,"LGBI Airport, Guwahati - PCBA_3409390"
21731,2024-06-28,12.3,92,"LGBI Airport, Guwahati - PCBA_3409390"
21732,2024-06-29,35.7,93,"LGBI Airport, Guwahati - PCBA_3409390"
21733,2024-06-30,34.9,91,"LGBI Airport, Guwahati - PCBA_3409390"
21734,2024-07-01,64.8,94,"LGBI Airport, Guwahati - PCBA_3409390"
21735,2024-07-02,20.2,91,"LGBI Airport, Guwahati - PCBA_3409390"
21736,2024-07-03,38.8,89,"LGBI Airport, Guwahati - PCBA_3409390"
21737,2024-07-04,16.5,91,"LGBI Airport, Guwahati - PCBA_3409390"
21738,2024-07-05,19.8,90,"LGBI Airport, Guwahati - PCBA_3409390"
21739,2024-07-06,22.5,90,"LGBI Airport, Guwahati - PCBA_3409390"
21740,2024-07-07,20.4,88,"LGBI Airport, Guwahati - PCBA_3409390"
21741,2024-07-08,10.4,85,"LGBI Airport, Guwahati - PCBA_3409390"
21742,2024-07-09,5.0,87,"LGBI Airport, Guwahati - PCBA_3409390"
21743,2024-07-10,4.4,91,"LGBI Airport, Guwahati - PCBA_3409390"
21744,2024-07-11,8.1,90,"LGBI Airport, Guwahati - PCBA_3409390"
21745,2024-07-12,18.9,92,"LGBI Airport, Guwahati - PCBA_3409390"
21746,2024-07-13,10.1,83,"LGBI Airport, Guwahati - PCBA_3409390"
21747,2024-07-14,8.8,82,"LGBI Airport, Guwahati - PCBA_3409390"
21748,2024-07-15,85.8,88,"LGBI Airport, Guwahati - PCBA_3409390"
21749,2024-07-16,15.5,89,"LGBI Airport, Guwahati - PCBA_3409390"
21750,2024-07-17,1.3,80,"LGBI Airport, Guwahati - PCBA_3409390"
21751,2024-07-18,10.1,85,"LGBI Airport, Guwahati - PCBA_3409390"
21752,2024-07-19,7.9,84,"LGBI Airport, Guwahati - PCBA_3409390"
21753,2024-07-20,5.5,87,"LGBI Airport, Guwahati - PCBA_3409390"
21754,2024-07-21,9.8,87,"LGBI Airport, Guwahati - PCBA_3409390"
21755,2024-07-22,76.7,89,"LGBI Airport, Guwahati - PCBA_3409390"
21756,2024-07-23,16.9,90,"LGBI Airport, Guwahati - PCBA_3409390"
21757,2024-07-24,6.0,87,"LGBI Airport, Guwahati - PCBA_3409390"
21758,2024-07-25,20.9,90,"LGBI Airport, Guwahati - PCBA_3409390"
21759,2024-07-26,0.1,79,"LGBI Airport, Guwahati - PCBA_3409390"
21760,2024-07-27,3.9,80,"LGBI Airport, Guwahati - PCBA_3409390"
21761,2024-07-28,3.2,81,"LGBI Airport, Guwahati - PCBA_3409390"
21762,2024-07-29,15.5,84,"LGBI Airport, Guwahati - PCBA_3409390"
21763,2024-07-30,11.7,86,"LGBI Airport, Guwahati - PCBA_3409390"
21764,2024-07-31,10.5,85,"LGBI Airport, Guwahati - PCBA_3409390"
21765,2024-08-01,21.3,86,"LGBI Airport, Guwahati - PCBA_3409390"
21766,2024-08-02,17.1,91,"LGBI Airport, Guwahati - PCBA_3409390"
21767,2024-08-03,27.4,89,"LGBI Airport, Guwahati - PCBA_3409390"
21768,2024-08-04,1.9,85,"LGBI Airport, Guwahati - PCBA_3409390"
21769,2024-08-05,71.7,89,"LGBI Airport, Guwahati - PCBA_3409390"
21770,2024-08-06,45.2,93,"LGBI Airport, Guwahati - PCBA_3409390"
21771,2024-08-07,30.6,87,"LGBI Airport, Guwahati - PCBA_3409390"
21772,2024-08-08,13.3,90,"LGBI Airport, Guwahati - PCBA_3409390"
21773,2024-08-09,14.8,91,"LGBI Airport, Guwahati - PCBA_3409390"
21774,2024-08-10,23.8,88,"LGBI Airport, Guwahati - PCBA_3409390"
21775,2024-08-11,29.4,91,"LGBI Airport, Guwahati - PCBA_3409390"
21776,2024-08-12,14.7,89,"LGBI Airport, Guwahati - PCBA_3409390"
21777,2024-08-13,13.2,85,"LGBI Airport, Guwahati - PCBA_3409390"
21778,2024-08-14,1.8,82,"LGBI Airport, Guwahati - PCBA_3409390"
21779,2024-08-15,9.1,89,"LGBI Airport, Guwahati - PCBA_3409390"
21780,2024-08-16,3.1,84,"LGBI Airport, Guwahati - PCBA_3409390"
21781,2024-08-17,9.1,85,"LGBI Airport, Guwahati - PCBA_3409390"
21782,2024-08-18,29.4,88,"LGBI Airport, Guwahati - PCBA_3409390"
21783,2024-08-19,22.3,90,"LGBI Airport, Guwahati - PCBA_3409390"
21784,2024-08-20,83.5,88,"LGBI Airport, Guwahati - PCBA_3409390"
21785,2024-08-21,63.0,91,"LGBI Airport, Guwahati - PCBA_3409390"
21786,2024-08-22,15.6,89,"LGBI Airport, Guwahati - PCBA_3409390"
21787,2024-08-23,11.6,85,"LGBI Airport, Guwahati - PCBA_3409390"
21788,2024-08-24,19.4,83,"LGBI Airport, Guwahati - PCBA_3409390"
21789,2024-08-25,6.9,85,"LGBI Airport, Guwahati - PCBA_3409390"
21790,2024-08-26,15.2,85,"LGBI Airport, Guwahati - PCBA_3409390"
21791,2024-08-27,3.4,83,"LGBI Airport, Guwahati - PCBA_3409390"
21792,2024-08-28,0.0,81,"LGBI Airport, Guwahati - PCBA_3409390"
21793,2024-08-29,6.5,82,"LGBI Airport, Guwahati - PCBA_3409390"
21794,2024-08-30,1.1,80,"LGBI Airport, Guwahati - PCBA_3409390"
21795,2024-08-31,20.9,86,"LGBI Airport, Guwahati - PCBA_3409390"
21796,2024-09-01,14.6,86,"LGBI Airport, Guwahati - PCBA_3409390"
21797,2024-09-02,8.0,83,"LGBI Airport, Guwahati - PCBA_3409390"
21798,2024-09-03,30.9,89,"LGBI Airport, Guwahati - PCBA_3409390"
21799,2024-09-04,11.4,88,"LGBI Airport, Guwahati - PCBA_3409390"
21800,2024-09-05,7.3,88,"LGBI Airport, Guwahati - PCBA_3409390"
21801,2024-09-06,1.8,83,"LGBI Airport, Guwahati - PCBA_3409390"
21802,2024-09-07,1.8,81,"LGBI Airport, Guwahati - PCBA_3409390"
21803,2024-09-08,1.1,83,"LGBI Airport, Guwahati - PCBA_3409390"
21804,2024-09-09,0.5,80,"LGBI Airport, Guwahati - PCBA_3409390"
21805,2024-09-10,0.7,80,"LGBI Airport, Guwahati - PCBA_3409390"
21806,2024-09-11,6.9,84,"LGBI Airport, Guwahati - PCBA_3409390"
21807,2024-09-12,0.0,80,"LGBI Airport, Guwahati - PCBA_3409390"
21808,2024-09-13,0.3,76,"LGBI Airport, Guwahati - PCBA_3409390"
21809,2024-09-14,1.5,75,"LGBI Airport, Guwahati - PCBA_3409390"
21810,2024-09-15,2.9,85,"LGBI Airport, Guwahati - PCBA_3409390"
21811,2024-09-16,1.9,84,"LGBI Airport, Guwahati - PCBA_3409390"
21812,2024-09-17,0.0,78,"LGBI Airport, Guwahati - PCBA_3409390"
21813,2024-09-18,0.5,78,"LGBI Airport, Guwahati - PCBA_3409390"
21814,2024-09-19,0.0,76,"LGBI Airport, Guwahati - PCBA_3409390"
21815,2024-09-20,0.0,75,"LGBI Airport, Guwahati - PCBA_3409390"
21816,2024-09-21,0.0,75,"LGBI Airport, Guwahati - PCBA_3409390"
21817,2024-09-22,0.0,76,"LGBI Airport, Guwahati - PCBA_3409390"
21818,2024-09-23,2.3,74,"LGBI Airport, Guwahati - PCBA_3409390"
21819,2024-09-24,11.1,86,"LGBI Airport, Guwahati - PCBA_3409390"
21820,2024-09-25,42.1,91,"LGBI Airport, Guwahati - PCBA_3409390"
21821,2024-09-26,30.7,92,"LGBI Airport, Guwahati - PCBA_3409390"
21822,2024-09-27,3.7,89,"LGBI Airport, Guwahati - PCBA_3409390"
21823,2024-09-28,1.4,88,"LGBI Airport, Guwahati - PCBA_3409390"
21824,2024-09-29,5.0,88,"LGBI Airport, Guwahati - PCBA_3409390"
21825,2024-09-30,6.2,87,"LGBI Airport, Guwahati - PCBA_3409390"
21826,2024-10-01,6.2,90,"LGBI Airport, Guwahati - PCBA_3409390"
21827,2024-10-02,10.2,90,"LGBI Airport, Guwahati - PCBA_3409390"
21828,2024-10-03,17.7,91,"LGBI Airport, Guwahati - PCBA_3409390"
21829,2024-10-04,54.3,95,"LGBI Airport, Guwahati - PCBA_3409390"
21830,2024-10-05,44.5,94,"LGBI Airport, Guwahati - PCBA_3409390"
21831,2024-10-06,10.9,92,"LGBI Airport, Guwahati - PCBA_3409390"
21832,2024-10-07,3.0,86,"LGBI Airport, Guwahati - PCBA_3409390"
21833,2024-10-08,2.6,89,"LGBI Airport, Guwahati - PCBA_3409390"
21834,2024-10-09,6.7,90,"LGBI Airport, Guwahati - PCBA_3409390"
21835,2024-10-10,4.0,90,"LGBI Airport, Guwahati - PCBA_3409390"
21836,2024-10-11,17.1,88,"LGBI Airport, Guwahati - PCBA_3409390"
21837,2024-10-12,0.3,86,"LGBI Airport, Guwahati - PCBA_3409390"
21838,2024-10-13,0.5,84,"LGBI Airport, Guwahati - PCBA_3409390"
21839,2024-10-14,0.0,84,"LGBI Airport, Guwahati - PCBA_3409390"
21840,2024-10-15,1.6,84,"LGBI Airport, Guwahati - PCBA_3409390"
21841,2024-10-16,28.2,90,"LGBI Airport, Guwahati - PCBA_3409390"
21842,2024-10-17,0.3,86,"LGBI Airport, Guwahati - PCBA_3409390"
21843,2024-10-18,1.2,86,"LGBI Airport, Guwahati - PCBA_3409390"
21844,2024-10-19,0.9,84,"LGBI Airport, Guwahati - PCBA_3409390"
21845,2024-10-20,0.0,84,"LGBI Airport, Guwahati - PCBA_3409390"
21846,2024-10-21,0.0,83,"LGBI Airport, Guwahati - PCBA_3409390"
21847,2024-10-22,0.0,83,"LGBI Airport, Guwahati - PCBA_3409390"
21848,2024-10-23,2.2,85,"LGBI Airport, Guwahati - PCBA_3409390"
21849,2024-10-24,2.1,91,"LGBI Airport, Guwahati - PCBA_3409390"
21850,2024-10-25,6.2,86,"LGBI Airport, Guwahati - PCBA_3409390"
21851,2024-10-26,1.7,86,"LGBI Airport, Guwahati - PCBA_3409390"
21852,2024-10-27,0.0,84,"LGBI Airport, Guwahati - PCBA_3409390"
21853,2024-10-28,0.0,80,"LGBI Airport, Guwahati - PCBA_3409390"
21854,2024-10-29,1.2,85,"LGBI Airport, Guwahati - PCBA_3409390"
21855,2024-10-30,13.3,87,"LGBI Airport, Guwahati - PCBA_3409390"
21856,2024-10-31,8.2,89,"LGBI Airport, Guwahati - PCBA_3409390"
21857,2024-11-01,0.6,88,"LGBI Airport, Guwahati - PCBA_3409390"
21858,2024-11-02,0.0,85,"LGBI Airport, Guwahati - PCBA_3409390"
21859,2024-11-03,0.0,83,"LGBI Airport, Guwahati - PCBA_3409390"
21860,2024-11-04,0.0,85,"LGBI Airport, Guwahati - PCBA_3409390"
21861,2024-11-05,1.6,84,"LGBI Airport, Guwahati - PCBA_3409390"
21862,2024-11-06,0.1,82,"LGBI Airport, Guwahati - PCBA_3409390"
21863,2024-11-07,0.1,80,"LGBI Airport, Guwahati - PCBA_3409390"
21864,2024-11-08,0.0,77,"LGBI Airport, Guwahati - PCBA_3409390"
21865,2024-11-09,0.0,80,"LGBI Airport, Guwahati - PCBA_3409390"
21866,2024-11-10,0.0,81,"LGBI Airport, Guwahati - PCBA_3409390"
21867,2024-11-11,0.2,81,"LGBI Airport, Guwahati - PCBA_3409390"
21868,2024-11-12,3.9,84,"LGBI Airport, Guwahati - PCBA_3409390"
21869,2024-11-13,0.1,80,"LGBI Airport, Guwahati - PCBA_3409390"
